Timestamp
1705469009.008342
1705469010.013194
1705469011.018206
1705469012.0232189
1705469013.028571
1705469014.0334878
1705469015.033963
1705469016.0376341
1705469017.0424929
1705469018.047654
1705469019.052782
1705469020.054349
1705469021.05841
1705469022.063457
1705469023.068767
1705469024.073866
1705469025.079255
1705469026.084543
1705469027.0898392
1705469028.095198
1705469029.1001742
1705469030.1053178
1705469031.10945
1705469032.113914
1705469033.114534
1705469034.118554
1705469035.122611
1705469036.1262138
1705469037.127678
1705469038.128974
1705469039.133899
1705469040.138934
1705469041.144207
1705469042.14946
1705469043.1546729
1705469044.159949
1705469045.1651661
1705469046.1696699
1705469047.1738439
1705469048.176165
1705469049.176987
1705469050.182369
1705469051.187571
1705469052.192548
1705469053.19704
1705469054.199679
1705469055.204737
1705469056.209623
1705469057.21525
1705469058.220235
1705469059.225402
1705469060.230598
1705469061.2340522
1705469062.235531
1705469063.240591
1705469064.2458649
1705469065.249511
1705469066.253094
1705469067.258313
1705469068.263584
1705469069.2686899
1705469070.270373
1705469071.2755241
1705469072.2804549
1705469073.2857049
1705469074.2897458
1705469075.292085
1705469076.296203
1705469077.297323
1705469078.299037
1705469079.302867
1705469080.3079622
1705469081.3131762
1705469082.315423
1705469083.3197691
1705469084.3235462
1705469085.324936
1705469086.328799
1705469087.333143
1705469088.336801
1705469089.3418581
1705469090.344689
1705469091.348848
1705469092.354191
1705469093.359154
1705469094.363744
1705469095.367761
1705469096.373019
1705469097.376696
1705469098.3808389
1705469099.384885
1705469100.387653
1705469101.391784
1705469102.393644
1705469103.397933
1705469104.403478
1705469105.408334
1705469106.413926
1705469107.418009
1705469108.4234948
1705469109.428601
1705469110.429569
1705469111.4315012
1705469112.433441
1705469113.437439
1705469114.441547
1705469115.444422
1705469116.450049
1705469117.454151
1705469118.458313
1705469119.463273
1705469120.468153
1705469121.469792
1705469122.474772
1705469123.4793699
1705469124.48303
1705469125.4852018
1705469126.4874198
1705469127.491594
1705469128.4944289
1705469129.4978828
1705469130.503275
1705469131.507831
1705469132.509778
1705469133.5108118
1705469134.513534
1705469135.514026
1705469136.5188859
1705469137.5229282
1705469138.52461
1705469139.5259242
1705469140.530957
1705469141.5326521
1705469142.535915
1705469143.541388
1705469144.544089
1705469145.548404
1705469146.552951
